id,name,position,defense,attack,speed,strength,stamina
158167,M. Sonnleitner,defender,99,41,88,96,62
236246,O. Ejaria,midfielder,58,71,83,82,90
157393,M. Sissoko,midfielder,17,27,27,21,31
140497,R. Wallace,midfielder,26,76,44,90,39
188621,A. Meijers,defender,27,37,85,96,98
226508,G. Taylor,defender,59,32,45,11,71
220876,F. Honorat,midfielder,84,35,63,30,30
224715,N. Chernov,defender,22,25,18,66,88
219594,A. Barberis,midfielder,69,25,52,64,36
231624,F. Schleusener,midfielder,30,86,30,32,45
215751,G. Monachello,forward,21,28,76,26,79
169158,J. Peters,defender,75,31,66,62,46
231366,P. Lienhart,defender,71,63,74,33,79
228805,Raillo,defender,79,45,24,22,99
201925,K. Kraus,defender,51,77,33,48,59
232894,T. Iwanami,defender,70,67,32,85,11
224956,D. Crowley,midfielder,78,28,70,76,56
224444,H. Belkebla,midfielder,38,24,38,45,15
227513,C. Arrieta,defender,45,41,51,66,63
233400,J. Glesnes,defender,55,71,27,72,28
211384,J. Lowe,forward,55,29,16,36,68
207542,Lee Seul Chan,defender,46,81,34,61,19
215987,F. Oreja,defender,29,23,91,21,27
203699,G. Courtet,forward,21,73,14,43,29
199347,T. Beermann,defender,20,35,92,40,49
140201,Y. Okubo,forward,22,74,91,27,54
200105,J. Kappelhof,defender,38,15,51,55,23
162471,A. Keogh,forward,20,87,15,29,60
191910,Kim Shin Wook,forward,64,24,73,30,27
232870,N. Ueda,defender,96,77,29,39,46
237989,S. Hanca,midfielder,79,53,79,96,79
204709,D. Rubio,forward,14,18,34,33,85
186788,D. Pisot,defender,87,75,90,45,93
189603,M. Morys,midfielder,56,36,53,31,56
212643,P. Cibicki,forward,77,39,10,55,30
193442,L. Duarte,midfielder,71,52,53,61,84
214434,M. Cuero,midfielder,60,14,37,65,24
238497,M. Spielmann,midfielder,45,37,91,53,94
229793,B. Tetteh,forward,64,86,38,10,60
222881,Auro,defender,43,61,15,41,35
221600,M. Clarke,defender,76,54,94,91,23
177055,V. Elm,defender,21,36,82,66,82
186267,V. Hedenstad,defender,10,74,78,88,61
219546,J. Murillo,defender,61,79,89,76,87
148635,D. De fauw,defender,15,70,44,95,46
240281,Tiago Lopes,defender,84,61,62,37,41
212377,M. Osuna,defender,69,98,71,31,28
208024,M. Wallace,defender,16,80,94,78,46
243607,D. Pineda,forward,51,71,19,94,54
243862,J. Igbekeme,midfielder,73,77,23,12,75
220566,D. Camara,forward,36,55,61,99,74
223637,A. Polo,midfielder,28,80,53,75,83
242324,G. Robail,forward,93,31,41,53,48
222355,L. Valzania,midfielder,79,65,47,60,25
207507,L. James,forward,80,54,33,15,90
183442,J. Henry,midfielder,71,47,47,76,47
221841,A. Armstrong,midfielder,82,51,76,88,62
214417,J. Blanco,midfielder,76,49,83,70,60
229260,K. Bua,midfielder,12,14,40,49,75
239755,S. Lobjanidze,midfielder,18,63,27,54,62
205963,D. Texeira,forward,55,63,88,35,53
199051,Yohan Tavares,defender,94,33,30,98,45
214922,A. Ramos,forward,94,43,25,59,61
198538,B. Paulsen,defender,73,12,32,16,42
182409,Zhang Chengdong,midfielder,75,51,60,36,98
244617,M. Chirinos,forward,80,17,67,49,22
214918,M. Mier,midfielder,54,37,41,99,43
242052,J. Medina,midfielder,25,34,32,85,57
211844,N. Gavory,defender,31,21,59,35,53
201346,L. Boyce,forward,24,90,13,71,13
238977,C. Beck,forward,17,40,56,92,79
222337,Jo Sung Jin,defender,23,19,41,71,51
225147,C. Roberts,defender,97,70,38,15,41
188538,V. Sasso,defender,29,94,87,85,80
226170,E. Amor,defender,63,12,35,60,24
157305,R. Lindgren,defender,38,13,74,80,93
233591,Pomares,defender,79,69,23,86,65
208247,L. Spendlhofer,defender,42,85,33,30,74
230774,J. Clarke-Salter,defender,85,17,84,79,90
227443,Y. Takahagi,midfielder,98,59,49,66,63
199283,E. Lenjani,forward,26,20,79,34,97
169586,F. Campbell,forward,37,44,12,10,50
177521,B. Nehrig,midfielder,34,65,16,96,40
223345,Wellington,forward,11,68,84,78,70
215665,Filipe Ferreira,defender,42,53,85,84,29
184176,G. Bruno,midfielder,58,15,93,13,87
235888,I. Cardona,midfielder,18,91,66,67,85
213614,S. Gustafson,midfielder,97,59,19,79,85
189544,S. Wangberg,defender,50,18,89,68,77
165736,D. Wheater,defender,40,41,32,25,71
206440,M. Baudry,defender,53,81,21,65,22
139368,J. Shackell,defender,71,39,95,79,73
195687,Baena,midfielder,27,10,25,57,62
229991,Fran Villalba,midfielder,78,57,57,31,14
171364,E. Castillo,defender,46,92,15,14,99
213348,A. Teikeu,defender,25,63,26,32,18
212321,J. Meffert,midfielder,43,58,71,39,15
229728,F. Kamberi,forward,74,58,22,38,53
224608,Cai Huikang,midfielder,31,64,27,40,85
216416,J. Gyamerah,defender,64,68,73,60,61
184927,I. Ouali,midfielder,94,62,63,51,52
215388,J. Cordoval,defender,26,76,70,68,94
241498,R. Ibarra,midfielder,94,32,52,62,66
230490,Sandro Maceira,midfielder,11,31,20,75,78
216665,M. Cremonesi,defender,75,33,27,57,64
148569,M. Wasilewski,defender,58,78,93,69,16
183640,C. Strohdiek,defender,56,63,79,81,71
179800,J. Paganoni,defender,77,19,17,40,85
224344,A. Vilches,forward,55,54,87,71,17
223064,F. Noguera,defender,13,64,11,64,59
196952,J. Bidwell,defender,34,89,97,73,63
223575,Rafael Costa,midfielder,23,87,84,15,75
210263,M. Duffy,midfielder,48,19,32,51,79
200535,T. Antonis,midfielder,32,36,50,53,11
183382,G. Mandjeck,midfielder,98,55,75,30,12
163670,B. Safari,defender,65,40,59,24,97
220246,B. Mkhwanazi,defender,62,76,28,56,32
210004,B. Saller,defender,65,41,77,96,57
200532,K. D'Haene,defender,88,26,91,45,99
243282,D. McNeil,midfielder,40,28,15,41,12
229201,A. Camargo,midfielder,60,22,14,10,36
196688,A. Corzo,defender,51,92,15,26,59
238922,M. Kaye,midfielder,38,50,25,73,61
203593,G. Maluleka,midfielder,95,90,52,73,97
204616,A. Almici,defender,16,14,56,57,72
237895,V. van Crooij,forward,84,65,45,61,13
237383,A. Bastoni,defender,41,98,88,82,90
222278,Tang Miao,defender,60,23,81,43,60
184900,Kim Kwang Suk,defender,20,94,50,89,18
199748,J. Knudsen,defender,55,35,13,15,93
237122,T. Guidara,defender,40,39,31,36,34
232514,G. Carabajal,midfielder,66,47,73,41,97
230978,T. Awoniyi,forward,34,53,51,69,81
217153,Wu Xi,midfielder,15,19,42,84,92
217653,H. Takahashi,midfielder,23,75,87,35,18
226356,M. Fares,midfielder,28,84,83,26,25
241202,P. Daka,forward,53,85,20,83,29
157741,S. Bentivoglio,midfielder,58,97,74,37,28
233260,A. Vega,forward,86,23,62,55,13
204332,P. van Anholt,defender,15,93,58,69,37
194091,M. Jacobs,midfielder,47,29,39,12,46
210475,M. Prietl,midfielder,61,48,30,97,58
194851,F. Mazzeo,forward,92,45,74,57,37
205603,M. van Duinen,forward,32,84,31,15,43
234018,Sandeiro Leal,midfielder,82,50,63,98,66
211234,Enzo,midfielder,15,14,65,68,24
193057,C. Benschop,forward,57,63,54,48,92
235553,Y. Salmier,defender,37,98,68,47,12
218656,S. Mockenhaupt,defender,90,67,13,59,23
198175,L. Castaignos,forward,63,72,17,48,45
239645,M. de los Santos,defender,79,73,17,27,45
164637,J. Brix-Damborg,midfielder,38,81,96,66,54
199195,J. Delaplace,midfielder,35,94,65,20,14
116762,S. Roudet,midfielder,82,62,56,40,12
227866,P. Kirkevold,forward,19,83,45,42,76
189209,S. Bigalke,midfielder,29,17,59,97,23
206104,S. Dursun,forward,93,74,65,52,59
235794,E. Eze,midfielder,71,46,50,66,98
208146,D. Adorni,defender,46,93,41,18,43
202512,F. Hartherz,defender,16,93,87,31,32
245263,A. Stephens,forward,30,37,39,68,26
214029,M. Murillo,forward,27,73,28,17,26
183564,J. Buijs,defender,99,19,39,20,90
236300,S. Eduok,midfielder,61,58,96,80,78
163340,D. Graham,forward,56,66,81,48,14
201484,P. McEleney,midfielder,63,38,76,82,75
199692,H. Mier,defender,24,21,76,45,95
233226,T. Nara,defender,72,85,86,67,45
155657,P. Celeban,defender,50,24,29,83,17
146953,Manu Del Moral,forward,13,77,86,32,57
211209,Pinillos,defender,43,88,24,50,64
222724,B. Manuel,forward,17,64,92,26,12
202756,N. Bodurov,defender,31,88,47,27,38
190979,E. Hussain,midfielder,54,79,34,72,95
233731,A. Isak,forward,28,61,65,55,36
235522,Aleix Febas,midfielder,77,53,55,91,41
223746,G. Stewart,forward,81,64,31,54,92
215810,C. Lombardi,forward,85,86,70,20,32
193537,A. Fink,forward,61,36,80,21,12
199169,K. Mokotjo,midfielder,59,14,10,97,35
162047,Zapater,midfielder,78,47,59,90,17
195838,Crivellaro,midfielder,40,73,28,37,43
237566,K. Zachariassen,midfielder,52,60,59,14,41
204030,S. Kitsiou,defender,12,21,17,80,25
229628,Fali,midfielder,15,97,77,43,71
209660,S. Magnasco,defender,11,58,49,69,22
224507,A. Schenetti,midfielder,45,13,34,93,38
229882,Eduardo Henrique,midfielder,76,51,44,29,42
203002,Kim Kee Hee,defender,16,18,16,73,32
213497,J. Une Larsson,defender,38,98,68,73,32
142329,A. Tziolis,midfielder,45,52,57,17,17
244466,Diego Caballo,defender,12,41,67,85,39
237554,M. Bokadi,defender,11,41,29,91,80
212466,C. Cisneros,midfielder,28,16,28,69,51
189425,Bruno Gallo,midfielder,12,20,17,18,87
212208,L. Galeano,defender,70,89,87,91,60
199407,D. Post,midfielder,47,91,75,40,29
230382,Milton Menceiros,defender,24,78,85,47,91
234989,A. Benedetti,defender,49,33,40,49,45
226797,V. Malcorra,midfielder,81,94,82,44,73
213228,S. Asamoah,midfielder,39,81,87,91,77
212459,M. Cavion,midfielder,77,56,91,31,92
206571,M. Maddison,forward,20,83,70,48,49
201707,A. Fiola,defender,77,97,96,63,18
153066,L. Licht,defender,46,66,83,12,65
177129,A. Bodzek,midfielder,94,15,75,32,73
224489,E. Ersoy,defender,12,40,93,14,79
200425,M. te Wierik,defender,32,79,91,85,47
237544,L. Vido,forward,11,50,46,83,88
200424,B. Rienstra,midfielder,77,14,65,98,46
153060,J. Insaurralde,defender,15,66,62,73,21
184035,B. Angulo,defender,55,36,87,26,85
244963,Ivanildo Fernandes,defender,76,56,26,35,64
237283,N. Reniero,forward,80,18,88,46,80
215267,T. Figueroa,forward,15,77,16,30,10
244194,P. Haring,midfielder,55,24,32,14,22
216289,M. Diemers,midfielder,22,21,15,84,19
202208,D. Petratos,midfielder,23,45,86,86,88
232926,K. Watanabe,forward,65,49,49,62,70
208862,J. Giraudon,midfielder,19,97,84,29,45
195037,D. Batth,defender,91,60,52,76,15
234972,Y. Gomis,midfielder,25,75,59,42,79
222428,J. Komar,defender,31,63,98,99,97
207835,Ademilson,forward,16,31,54,73,70
239322,C. Zimmermann,defender,89,94,74,80,23
39386,D. Beasley,defender,88,97,26,43,82
236505,Artur Jorge,defender,19,63,50,60,74
242392,G. Magnani,defender,99,40,69,62,13
212440,Jung Seok Hwa,midfielder,43,80,12,63,58
211672,T. Boyd,midfielder,35,17,78,82,53
184273,K. Wolze,defender,39,89,98,51,55
214993,P. Alvarado,defender,28,11,88,31,48
201681,C. Quintero,midfielder,85,98,23,13,93
212944,J. Cevallos,midfielder,91,70,94,33,47
204496,P. Bauer,defender,86,34,46,84,94
181455,A. Cissokho,defender,66,73,84,78,55
164559,C. Wondolowski,forward,93,87,64,96,59
219087,S. Vegas,defender,99,37,85,23,52
213711,A. Rocha,midfielder,35,12,55,91,28
212943,M. Caballero,forward,57,98,42,79,26
243662,Kalindi,defender,82,76,61,61,20
227790,Jeong Seung Hyun,defender,59,60,88,35,91
227787,Kim Jong Woo,midfielder,55,12,23,19,29
200395,M. Silva,defender,56,35,30,96,16
182473,Li Xuepeng,defender,61,26,54,78,19
227785,C. Guanca,forward,50,65,71,64,19
222153,C. Buonaiuto,midfielder,60,81,37,57,42
198857,S. Romagnoli,defender,38,65,82,77,29
234178,L. Abram,defender,66,62,13,14,27
223422,E. Loeschbor,defender,70,22,95,42,51
137406,D. Croce,midfielder,35,12,66,26,17
202686,N. Wells,forward,62,10,91,82,64
240060,M. Aarons,defender,37,26,87,90,84
214459,C. Valenzuela,midfielder,52,84,69,27,91
230074,E. Kwateng,defender,93,25,50,65,35
224186,J. de Wijs,defender,96,34,27,18,71
191673,Kwon Soon Hyung,midfielder,65,97,27,56,28
188601,A. Coeff,defender,23,52,11,54,82
220089,S. Dursun,defender,23,16,82,85,70
195256,A. Turan,defender,44,41,79,87,89
222391,J. Minala,midfielder,40,34,43,34,55
213170,Jeong Jae Yong,midfielder,35,14,62,70,35
144306,E. Korkmaz,defender,25,31,49,64,17
240561,G. Bouzoukis,midfielder,35,79,93,73,83
231089,I. Sissoko,midfielder,69,68,61,88,63
172208,J. Troisi,midfielder,61,52,46,80,94
188335,A. Budimir,forward,96,25,96,87,46
243630,J. David,midfielder,54,62,48,41,77
198062,Pichu Atienza,defender,16,34,40,61,87
169644,J. Maghoma,midfielder,49,35,47,89,97
169388,F. Valiani,midfielder,36,34,74,47,67
214700,M. Navarrete,defender,62,27,88,68,54
232619,K. Shibasaki,midfielder,34,72,71,97,68
200107,R. Bonevacia,forward,45,75,58,15,24
190634,G. Sauro,defender,73,41,83,22,51
235943,Rafa Navarro,defender,29,72,97,83,44
237985,K. Danso,defender,48,42,17,32,70
164769,S. Fletcher,forward,52,33,16,10,39
209569,H. Al Moqahwi,midfielder,80,96,28,27,53
227232,F. Sotoca,forward,98,37,13,30,41
226720,Witi,forward,75,10,72,24,28
220064,C. Aboagye,midfielder,48,37,15,92,92
199584,M. Kieftenbeld,midfielder,51,92,15,79,94
234399,J. Eggestein,forward,51,12,41,83,35
205215,Igor Rossi,defender,49,56,99,11,43
176542,C. Valencia,forward,68,98,90,41,70
227230,Eber Bessa,midfielder,78,99,86,37,61
229276,P. Bartolomei,midfielder,39,49,72,77,18
235419,N. Dovedan,forward,49,35,80,19,26
229019,A. Engin,midfielder,12,72,55,13,20
211099,O. Nguette,forward,88,42,96,98,58
205210,O. Lewicki,midfielder,97,71,21,80,26
214937,L. Villalba,defender,13,57,14,66,60
212121,J. Vanlerberghe,midfielder,25,44,11,55,57
203161,M. Franke,defender,69,63,95,58,61
202905,C. Nyman,forward,74,70,66,89,45
235927,P. Cuadra,forward,35,73,59,94,71
176790,S. Aigner,midfielder,13,19,74,71,27
238486,C. Oliveira Souza,midfielder,80,77,39,95,50
162198,G. Gimbert,forward,59,96,19,46,38
208790,Z. Bakkali,midfielder,76,97,39,56,39
215437,D. Fisher,defender,96,18,19,39,50
204684,M. Seuntjens,forward,50,92,52,55,40
211339,R. Cardozo,midfielder,57,53,14,69,32
215178,E. Godoy,defender,93,91,14,99,65
212618,F. Aristeguieta,forward,24,50,37,57,75
193414,N. Colazo,midfielder,65,55,18,20,28
178310,S. Iacoponi,defender,93,93,81,56,13
225669,K. Ehizibue,defender,35,26,20,16,71
216701,H. Menosse,defender,16,92,20,44,95
173436,N. Dyer,forward,80,61,21,18,50
231292,J. Lewis,defender,86,30,22,93,51
224378,M. Bani,defender,64,59,45,67,53
219514,Derley,forward,97,29,67,29,48
198776,J. Williams,forward,31,43,72,51,37
188791,A. Costa,midfielder,16,91,26,24,26
208502,J. Van Rankin,defender,13,45,27,14,29
236405,Lasure,defender,59,57,29,59,69
226677,J. Bacuna,midfielder,67,87,91,23,91
225653,G. Kerk,forward,25,87,54,23,24
198517,X. Kouassi,midfielder,86,23,24,26,14
113524,Nino,forward,36,41,26,60,55
199027,J. Robinson,defender,32,98,21,50,79
192370,M. Formica,midfielder,90,61,42,47,62
180593,Iriome,midfielder,69,48,43,62,62
217201,E. Triverio,forward,82,14,38,33,18
203889,Y. Touzghar,forward,63,88,76,82,62
212592,A. Farrell,defender,84,67,55,14,34
183145,S. Logan,defender,29,28,59,24,69
172904,L. Tomlin,midfielder,70,85,38,28,57
205157,Ruiz de Galarreta,midfielder,92,77,89,94,32
225632,O. Burke,forward,80,65,72,44,75
212830,A. Mabil,forward,13,34,75,63,98
229469,J. Meneses,midfielder,80,36,26,66,34
159581,Oriol Riera,forward,33,45,92,94,70
220509,L. Venuti,defender,65,93,37,46,65
208470,F. Holland,defender,82,45,32,77,62
139862,J. Marveaux,midfielder,47,26,93,45,65
197716,T. Bunbury,forward,96,94,70,65,74
196435,C. Ramos,defender,52,95,70,18,22
192594,G. Kagelmacher,defender,29,69,40,95,98
207954,B. Behrendt,defender,23,89,11,73,88
226385,C. Espinoza,midfielder,56,95,48,51,26
219216,J. Windass,midfielder,74,89,64,13,24
230991,F. Picault,forward,19,13,79,11,93
213839,B. Guillaume,forward,48,27,44,25,60
198479,P. Arajuuri,defender,88,19,29,37,74
198223,R. Maiello,midfielder,22,79,91,69,84
191566,Park Joo Ho,midfielder,27,36,77,85,40
225614,I. Akhmetov,midfielder,78,23,19,33,35
219470,C. N'Doye,midfielder,77,86,95,76,51
214862,L. Benegas,forward,74,97,28,47,90
228173,Ricardo Lopes,midfielder,39,93,42,97,62
203848,R. Windbichler,defender,15,69,10,58,58
192071,M. D'Alessandro,midfielder,24,28,16,40,90
211270,E. Saveljich,defender,12,81,74,81,13
202050,T. Bruns,midfielder,52,41,11,63,80
200770,F. Haugen,midfielder,40,54,14,73,52
183361,A. Weber,defender,65,33,32,69,11
161857,F. Klein,defender,92,41,72,19,47
192320,G. Gardner,midfielder,77,33,61,47,51
190528,J. Gol,midfielder,49,51,49,56,15
232000,Lee Seung Woo,forward,29,91,47,31,15
232255,A. Bouzat,forward,69,13,21,26,38
231231,B. Garnica,midfielder,73,15,19,66,74
225855,A. Bobichon,midfielder,76,27,97,58,10
192567,M. Zimmermann,defender,39,78,42,92,21
212791,Kim Seung Dae,midfielder,71,78,29,98,63
239670,Jefferson Santos,midfielder,81,69,50,37,55
239414,F. Deli,midfielder,25,98,68,76,65
226102,C. Dunkley,defender,44,16,47,10,63
214326,C. Vilches,defender,25,33,59,14,94
244021,Y. Kalfa,midfielder,64,48,55,34,92
235317,J. Mosquera,midfielder,38,74,71,60,38
208437,M. Eriksson,midfielder,86,35,25,21,41
230708,J. Worrall,defender,35,79,47,34,97
246067,H. Vaca,midfielder,33,93,13,48,49
229683,Rodrigo Pinho,forward,83,43,31,22,58
172850,R. Leeuwin,defender,82,28,59,54,58
223794,P. Schobesberger,midfielder,59,63,95,46,58
192561,L. Thy,forward,40,12,16,87,87
231985,K. Rosenberry,defender,20,24,91,88,90
222513,R. Aarons,midfielder,51,72,78,16,50
215344,G. Alcoba,defender,84,44,41,42,86
211504,L. Baker,midfielder,52,91,92,49,68
214572,J. Angulo,defender,37,85,57,33,27
211243,Nono,midfielder,10,69,90,98,62
215332,C. Auzqui,midfielder,76,80,92,90,54
215076,L. Faravelli,midfielder,55,86,44,70,53
212516,J. Souttar,defender,65,68,39,44,10
234787,B. Tekpetey,midfielder,20,17,10,21,74
181281,T. Necid,forward,29,86,89,19,20
198177,B. Schenkeveld,defender,57,50,36,83,27
190752,J. Kirchhoff,midfielder,83,65,52,76,60
185120,M. Volta,defender,91,56,72,50,15
235552,E. Seka,defender,78,24,53,53,75
232736,Y. Kobayashi,midfielder,59,94,19,83,98
191005,A. Elmohamady,defender,15,52,64,13,33
108061,R. Ziegler,defender,11,45,86,40,41
212509,C. Ascues,defender,24,91,18,47,23
235036,W. Faes,defender,81,77,35,37,13
207640,M. Yattara,forward,49,29,58,89,85
183831,A. Dona Ndoh,forward,97,19,39,38,96
241686,Manu Vallejo,forward,22,89,62,20,48
135190,M. Liendl,midfielder,41,93,64,17,94
184852,A. Lukimya,defender,23,45,89,23,83
204820,G. Mackay-Steven,midfielder,57,20,69,78,68
234515,J. Lefort,defender,23,23,80,69,30
190738,H. Nielsen,midfielder,21,58,17,86,46
170514,A. Balzano,defender,46,68,45,53,58
220178,J. Bokila,forward,44,60,56,87,90
222993,Y. Kakitani,forward,28,10,72,97,23
222225,S. Popov,defender,68,14,89,61,49
203537,S. Ameobi,midfielder,89,30,89,16,24
230415,Lourival Dinisco,defender,81,26,59,94,63
207887,F. Schnellhardt,midfielder,49,49,13,45,86
206601,M. Sampirisi,defender,58,31,93,91,77
200968,F. Ogier,defender,63,66,47,96,25
190471,B. Parker,midfielder,62,66,17,88,73
227591,A. Canelo,midfielder,73,70,28,69,78
231942,Han Chan Hee,midfielder,79,28,16,15,22
221702,Ewandro,midfielder,37,56,25,45,39
232709,D. Batallini,forward,68,62,83,86,30
230405,Barbosaldinho,defender,39,64,30,61,82
214021,F. Torijano,defender,80,95,96,99,61
231428,F. Bandinelli,midfielder,19,74,86,32,46
203780,F. Veseli,defender,43,91,34,63,10
225539,D. Solanke,forward,43,97,39,50,47
233986,Jony Reitosa,defender,66,60,49,61,12
198914,J. Hochscheidt,midfielder,47,49,89,67,67
222204,Cao Yunding,midfielder,22,99,42,59,13
238074,R. James,defender,24,33,24,51,75
234488,M. Rygaard,midfielder,19,48,14,34,72
164855,J. Lynch,defender,17,96,53,35,11
214006,Y. Candelo,midfielder,67,77,59,43,60
212470,M. Rodriguez,midfielder,96,90,49,68,26
224756,A. Lusamba,midfielder,73,12,89,43,47
237555,J. Bolingi,forward,65,98,24,89,54
230387,Heitinho Zanon,defender,89,45,64,94,70
201971,A. Ienaga,midfielder,47,87,41,40,46
208114,Patrick,defender,30,58,47,73,91
192495,R. Sawyers,midfielder,66,28,52,36,29
230383,Pombaxinho,defender,71,56,82,88,78
193001,R. Nouri,midfielder,81,76,38,50,61
191209,J. Isijara,midfielder,33,57,74,90,42
184807,Mano,defender,16,13,45,45,27
181479,A. Wilkinson,defender,62,17,58,20,30
228838,E. Remedi,midfielder,23,10,22,36,72
153062,V. Figueroa,midfielder,29,91,73,37,82
212454,C. O'Dowda,midfielder,86,33,95,65,42
198630,Arroyo,defender,78,34,60,23,66
210404,S. Doukara,forward,53,23,53,61,61
209892,B. Rabello,midfielder,74,13,38,26,29
237539,L. Singh,forward,93,76,35,46,94
194017,A. Weimann,midfielder,30,28,46,52,80
179681,M. Samudio,defender,50,56,15,75,71
238305,Nacho Vidal,defender,42,95,47,77,39
200672,Zhang Linpeng,defender,23,41,93,39,99
240095,L. Stulac,midfielder,22,10,23,99,88
230367,Tony Muttinho,defender,92,91,22,76,26
199131,A. Tinnerholm,defender,35,81,11,99,31
234458,C. Quintana,defender,34,90,93,20,34
202458,N. Foor,midfielder,26,90,46,43,73
205529,L. Antei,defender,45,36,49,71,17
190424,E. Adu,midfielder,15,69,64,93,47
153048,M. Eikrem,midfielder,28,93,69,12,28
217047,A. Godoy,midfielder,96,90,99,32,93
230358,Tramontinaldo,defender,80,90,12,90,29
213718,B. Acosta,defender,91,48,22,38,15
237013,A. Gomaa,forward,18,32,74,92,41
228821,Z. Machach,forward,13,34,13,22,62
226772,J. Laso,defender,20,51,86,14,44
225236,B. Kuscevic,defender,41,97,27,58,99
167379,Danilo Silva,defender,66,60,63,89,86
202451,L. Pernica,defender,38,63,44,18,15
236498,S. Lammers,forward,10,68,57,56,53
210386,K. Peterson,midfielder,56,52,23,73,21
177105,P. Ebert,midfielder,94,23,66,39,77
205008,Adryan,forward,74,76,59,86,17
190670,D. Maroh,defender,75,20,75,50,91
241096,S. Tonali,midfielder,43,97,99,52,41
219848,David Costas,defender,12,28,81,76,16
